order_id,product_id,quantity,subtotal,customer_id,order_date,order_status,payment_method,name,age,gender,city,signup_date,product_name,category,price,stock_quantity
93,76,2,2354,5,2022-11-29,Cancelled,UPI,Customer_5,38,Female,Delhi,2021-05-04,Product_76,Home,1177,17
454,76,3,3531,89,2022-01-11,Delivered,Wallet,Customer_89,28,Female,Bangalore,2021-04-27,Product_76,Home,1177,17
349,76,4,4708,42,2023-01-07,Delivered,Credit Card,Customer_42,26,Male,Delhi,2021-04-30,Product_76,Home,1177,17
456,76,1,1177,143,2022-08-05,Delivered,Wallet,Customer_143,49,Female,Chennai,2021-01-19,Product_76,Home,1177,17
47,76,4,4708,53,2022-09-23,Delivered,Wallet,Customer_53,57,Female,Delhi,2021-04-06,Product_76,Home,1177,17
451,76,2,2354,198,2022-04-05,Delivered,Wallet,Customer_198,21,Male,Chennai,2021-02-23,Product_76,Home,1177,17
264,76,4,4708,67,2022-01-17,Delivered,UPI,Customer_67,32,Male,Delhi,2021-04-23,Product_76,Home,1177,17
65,76,4,4708,155,2022-10-20,Delivered,Credit Card,Customer_155,45,Male,Delhi,2021-05-21,Product_76,Home,1177,17
71,76,1,1177,155,2023-04-08,Cancelled,Wallet,Customer_155,45,Male,Delhi,2021-05-21,Product_76,Home,1177,17
122,76,2,2354,141,2022-02-16,Processing,COD,Customer_141,53,Male,Chennai,2021-03-11,Product_76,Home,1177,17
304,76,2,2354,47,2022-07-12,Delivered,COD,Customer_47,24,Male,Chennai,2021-04-11,Product_76,Home,1177,17
476,76,4,4708,115,2022-05-28,Delivered,UPI,Customer_115,52,Male,Mumbai,2021-07-05,Product_76,Home,1177,17
378,76,2,2354,46,2023-01-15,Returned,Wallet,Customer_46,45,Female,Bangalore,2021-05-18,Product_76,Home,1177,17
467,76,1,1177,151,2022-03-17,Delivered,Credit Card,Customer_151,45,Male,Mumbai,2021-02-08,Product_76,Home,1177,17
433,76,3,3531,101,2022-11-15,Delivered,Wallet,Customer_101,26,Female,Bangalore,2021-04-19,Product_76,Home,1177,17
208,76,1,1177,177,2022-08-25,Delivered,Credit Card,Customer_177,58,Male,Delhi,2021-02-13,Product_76,Home,1177,17
414,76,1,1177,73,2022-11-12,Delivered,COD,Customer_73,33,Male,Mumbai,2021-07-06,Product_76,Home,1177,17
307,73,3,12186,11,2022-04-30,Delivered,Wallet,Customer_11,41,Female,Delhi,2021-04-11,Product_73,Books,4062,35
240,73,1,4062,166,2022-01-23,Delivered,COD,Customer_166,25,Female,Chennai,2021-04-02,Product_73,Books,4062,35
406,73,4,16248,33,2023-05-15,Delivered,UPI,Customer_33,54,Female,Mumbai,2021-06-11,Product_73,Books,4062,35
394,73,1,4062,164,2022-03-13,Delivered,UPI,Customer_164,56,Female,Mumbai,2021-01-01,Product_73,Books,4062,35
289,73,1,4062,74,2022-10-05,Delivered,UPI,Customer_74,35,Male,Chennai,2021-01-19,Product_73,Books,4062,35
210,73,2,8124,118,2022-09-19,Delivered,Wallet,Customer_118,20,Female,Delhi,2021-06-23,Product_73,Books,4062,35
302,73,3,12186,2,2023-01-29,Delivered,Wallet,Customer_2,46,Female,Delhi,2021-05-20,Product_73,Books,4062,35
430,73,1,4062,98,2022-06-15,Delivered,UPI,Customer_98,58,Male,Bangalore,2021-05-24,Product_73,Books,4062,35
391,31,3,8913,11,2023-05-07,Delivered,UPI,Customer_11,41,Female,Delhi,2021-04-11,Product_31,Home,2971,113
20,31,4,11884,5,2022-02-03,Returned,Wallet,Customer_5,38,Female,Delhi,2021-05-04,Product_31,Home,2971,113
27,31,3,8913,89,2023-02-20,Delivered,Wallet,Customer_89,28,Female,Bangalore,2021-04-27,Product_31,Home,2971,113
462,31,2,5942,32,2022-08-02,Returned,Wallet,Customer_32,20,Male,Bangalore,2021-03-31,Product_31,Home,2971,113
242,31,3,8913,63,2023-01-29,Delivered,Wallet,Customer_63,27,Female,Delhi,2021-04-09,Product_31,Home,2971,113
289,31,1,2971,74,2022-10-05,Delivered,UPI,Customer_74,35,Male,Chennai,2021-01-19,Product_31,Home,2971,113
84,31,3,8913,141,2023-01-15,Delivered,Credit Card,Customer_141,53,Male,Chennai,2021-03-11,Product_31,Home,2971,113
227,31,4,11884,173,2022-12-22,Delivered,UPI,Customer_173,32,Female,Delhi,2021-06-15,Product_31,Home,2971,113
329,31,1,2971,115,2023-03-11,Delivered,Wallet,Customer_115,52,Male,Mumbai,2021-07-05,Product_31,Home,2971,113
262,31,3,8913,65,2022-04-23,Delivered,UPI,Customer_65,31,Female,Chennai,2021-01-30,Product_31,Home,2971,113
293,31,2,5942,85,2023-04-29,Delivered,Credit Card,Customer_85,41,Male,Chennai,2021-02-21,Product_31,Home,2971,113
455,31,1,2971,12,2022-10-28,Cancelled,COD,Customer_12,53,Female,Delhi,2021-01-12,Product_31,Home,2971,113
405,31,1,2971,56,2022-02-19,Processing,Wallet,Customer_56,23,Female,Delhi,2021-07-09,Product_31,Home,2971,113
414,31,3,8913,73,2022-11-12,Delivered,COD,Customer_73,33,Male,Mumbai,2021-07-06,Product_31,Home,2971,113
492,31,2,5942,45,2022-06-03,Returned,UPI,Customer_45,37,Male,Bangalore,2021-06-13,Product_31,Home,2971,113
391,8,4,3068,11,2023-05-07,Delivered,UPI,Customer_11,41,Female,Delhi,2021-04-11,Product_8,Books,767,141
26,8,3,2301,132,2022-10-01,Delivered,COD,Customer_132,56,Female,Mumbai,2021-05-16,Product_8,Books,767,141
38,8,2,1534,125,2022-11-14,Cancelled,Credit Card,Customer_125,26,Male,Chennai,2021-05-02,Product_8,Books,767,141
125,8,2,1534,111,2022-01-09,Delivered,UPI,Customer_111,39,Male,Bangalore,2021-05-26,Product_8,Books,767,141
85,8,4,3068,159,2022-07-17,Delivered,COD,Customer_159,18,Male,Chennai,2021-07-19,Product_8,Books,767,141
293,8,2,1534,85,2023-04-29,Delivered,Credit Card,Customer_85,41,Male,Chennai,2021-02-21,Product_8,Books,767,141
294,8,3,2301,147,2022-08-30,Delivered,Wallet,Customer_147,19,Female,Mumbai,2021-06-16,Product_8,Books,767,141
481,8,1,767,116,2022-08-30,Cancelled,Wallet,Customer_116,54,Female,Mumbai,2021-05-25,Product_8,Books,767,141
14,67,3,5022,105,2022-04-18,Returned,Wallet,Customer_105,50,Female,Bangalore,2021-06-16,Product_67,Electronics,1674,103
62,67,4,6696,111,2022-11-20,Returned,UPI,Customer_111,39,Male,Bangalore,2021-05-26,Product_67,Electronics,1674,103
103,67,1,1674,164,2022-03-04,Delivered,Credit Card,Customer_164,56,Female,Mumbai,2021-01-01,Product_67,Electronics,1674,103
177,67,3,5022,38,2022-02-07,Delivered,COD,Customer_38,35,Male,Chennai,2021-02-27,Product_67,Electronics,1674,103
132,67,3,5022,120,2023-05-05,Processing,Credit Card,Customer_120,22,Female,Bangalore,2021-06-17,Product_67,Electronics,1674,103
447,67,1,1674,8,2022-11-16,Returned,COD,Customer_8,40,Female,Bangalore,2021-07-08,Product_67,Electronics,1674,103
425,67,1,1674,131,2023-01-17,Processing,Credit Card,Customer_131,49,Male,Chennai,2021-03-24,Product_67,Electronics,1674,103
254,67,3,5022,124,2023-04-22,Delivered,COD,Customer_124,44,Female,Delhi,2021-01-27,Product_67,Electronics,1674,103
330,29,1,2044,14,2023-04-04,Processing,Wallet,Customer_14,41,Male,Chennai,2021-03-06,Product_29,Clothing,2044,17
214,29,1,2044,104,2022-06-17,Delivered,Wallet,Customer_104,51,Female,Delhi,2021-07-05,Product_29,Clothing,2044,17
192,29,2,4088,180,2022-03-22,Delivered,Wallet,Customer_180,19,Female,Delhi,2021-06-22,Product_29,Clothing,2044,17
178,29,4,8176,130,2022-11-24,Cancelled,UPI,Customer_130,30,Female,Mumbai,2021-06-15,Product_29,Clothing,2044,17
118,29,4,8176,90,2022-09-19,Delivered,COD,Customer_90,34,Female,Chennai,2021-03-10,Product_29,Clothing,2044,17
382,29,2,4088,107,2023-03-21,Delivered,Credit Card,Customer_107,41,Female,Mumbai,2021-05-02,Product_29,Clothing,2044,17
271,29,1,2044,92,2022-12-31,Returned,Wallet,Customer_92,52,Female,Chennai,2021-05-20,Product_29,Clothing,2044,17
269,29,4,8176,51,2023-03-24,Cancelled,Credit Card,Customer_51,34,Male,Bangalore,2021-04-09,Product_29,Clothing,2044,17
432,29,3,6132,19,2023-03-20,Delivered,Wallet,Customer_19,47,Male,Chennai,2021-02-13,Product_29,Clothing,2044,17
300,29,1,2044,188,2023-02-10,Delivered,UPI,Customer_188,54,Male,Mumbai,2021-01-20,Product_29,Clothing,2044,17
471,11,4,17140,14,2023-04-08,Delivered,COD,Customer_14,41,Male,Chennai,2021-03-06,Product_11,Sports,4285,154
313,11,1,4285,5,2022-10-12,Delivered,Credit Card,Customer_5,38,Female,Delhi,2021-05-04,Product_11,Sports,4285,154
222,11,2,8570,62,2022-12-29,Delivered,Credit Card,Customer_62,51,Male,Delhi,2021-01-23,Product_11,Sports,4285,154
60,11,4,17140,192,2022-06-07,Cancelled,UPI,Customer_192,36,Female,Chennai,2021-02-18,Product_11,Sports,4285,154
117,11,3,12855,47,2023-01-11,Delivered,COD,Customer_47,24,Male,Chennai,2021-04-11,Product_11,Sports,4285,154
221,11,3,12855,184,2022-09-26,Delivered,UPI,Customer_184,19,Male,Chennai,2021-03-21,Product_11,Sports,4285,154
101,11,2,8570,95,2022-05-28,Delivered,Credit Card,Customer_95,22,Female,Chennai,2021-05-03,Product_11,Sports,4285,154
388,11,1,4285,26,2022-01-12,Processing,COD,Customer_26,42,Female,Delhi,2021-02-04,Product_11,Sports,4285,154
121,11,3,12855,140,2022-02-23,Delivered,UPI,Customer_140,46,Female,Bangalore,2021-02-05,Product_11,Sports,4285,154
365,11,3,12855,31,2022-01-21,Delivered,Credit Card,Customer_31,32,Female,Delhi,2021-06-03,Product_11,Sports,4285,154
139,11,4,17140,122,2022-01-03,Delivered,Credit Card,Customer_122,31,Male,Chennai,2021-05-17,Product_11,Sports,4285,154
354,11,2,8570,17,2022-03-25,Returned,Credit Card,Customer_17,19,Female,Bangalore,2021-03-15,Product_11,Sports,4285,154
239,11,4,17140,114,2022-01-31,Cancelled,Wallet,Customer_114,18,Female,Chennai,2021-03-15,Product_11,Sports,4285,154
487,30,1,109,14,2023-04-06,Delivered,Credit Card,Customer_14,41,Male,Chennai,2021-03-06,Product_30,Clothing,109,141
33,30,2,218,39,2023-05-15,Delivered,Credit Card,Customer_39,21,Female,Chennai,2021-04-24,Product_30,Clothing,109,141
198,30,4,436,63,2022-12-15,Delivered,Credit Card,Customer_63,27,Female,Delhi,2021-04-09,Product_30,Clothing,109,141
317,30,4,436,53,2022-08-15,Returned,COD,Customer_53,57,Female,Delhi,2021-04-06,Product_30,Clothing,109,141
60,30,4,436,192,2022-06-07,Cancelled,UPI,Customer_192,36,Female,Chennai,2021-02-18,Product_30,Clothing,109,141
450,30,4,436,118,2023-05-10,Delivered,Wallet,Customer_118,20,Female,Delhi,2021-06-23,Product_30,Clothing,109,141
129,30,2,218,100,2022-08-29,Delivered,Wallet,Customer_100,24,Female,Chennai,2021-02-08,Product_30,Clothing,109,141
133,30,3,327,37,2023-02-23,Delivered,COD,Customer_37,56,Female,Mumbai,2021-07-15,Product_30,Clothing,109,141
225,30,3,327,29,2022-06-30,Delivered,Credit Card,Customer_29,45,Male,Mumbai,2021-01-08,Product_30,Clothing,109,141
367,30,2,218,168,2023-04-09,Delivered,Credit Card,Customer_168,26,Female,Delhi,2021-07-10,Product_30,Clothing,109,141
425,30,4,436,131,2023-01-17,Processing,Credit Card,Customer_131,49,Male,Chennai,2021-03-24,Product_30,Clothing,109,141
418,30,1,109,61,2022-02-15,Delivered,Credit Card,Customer_61,43,Female,Delhi,2021-01-13,Product_30,Clothing,109,141
93,74,2,8926,5,2022-11-29,Cancelled,UPI,Customer_5,38,Female,Delhi,2021-05-04,Product_74,Sports,4463,45
483,74,2,8926,146,2022-01-02,Delivered,UPI,Customer_146,45,Male,Delhi,2021-07-01,Product_74,Sports,4463,45
212,74,1,4463,63,2022-05-27,Delivered,UPI,Customer_63,27,Female,Delhi,2021-04-09,Product_74,Sports,4463,45
66,74,1,4463,164,2022-06-02,Delivered,COD,Customer_164,56,Female,Mumbai,2021-01-01,Product_74,Sports,4463,45
131,74,4,17852,133,2023-01-14,Processing,Wallet,Customer_133,49,Female,Bangalore,2021-04-19,Product_74,Sports,4463,45
279,74,2,8926,120,2022-08-21,Cancelled,Credit Card,Customer_120,22,Female,Bangalore,2021-06-17,Product_74,Sports,4463,45
495,74,1,4463,37,2022-07-13,Delivered,COD,Customer_37,56,Female,Mumbai,2021-07-15,Product_74,Sports,4463,45
136,74,1,4463,106,2022-03-03,Returned,Wallet,Customer_106,40,Male,Delhi,2021-05-22,Product_74,Sports,4463,45
247,74,1,4463,55,2022-02-08,Cancelled,COD,Customer_55,19,Female,Mumbai,2021-05-31,Product_74,Sports,4463,45
490,74,1,4463,108,2022-03-18,Delivered,COD,Customer_108,54,Male,Delhi,2021-05-13,Product_74,Sports,4463,45
371,74,3,13389,199,2022-09-19,Processing,UPI,Customer_199,28,Female,Bangalore,2021-04-28,Product_74,Sports,4463,45
208,74,2,8926,177,2022-08-25,Delivered,Credit Card,Customer_177,58,Male,Delhi,2021-02-13,Product_74,Sports,4463,45
449,74,1,4463,81,2023-01-01,Cancelled,Credit Card,Customer_81,18,Female,Chennai,2021-01-09,Product_74,Sports,4463,45
437,74,1,4463,189,2022-12-10,Delivered,Credit Card,Customer_189,49,Female,Chennai,2021-07-04,Product_74,Sports,4463,45
248,74,4,17852,103,2023-02-19,Delivered,Credit Card,Customer_103,29,Female,Chennai,2021-02-11,Product_74,Sports,4463,45
302,74,2,8926,2,2023-01-29,Delivered,Wallet,Customer_2,46,Female,Delhi,2021-05-20,Product_74,Sports,4463,45
312,74,1,4463,20,2022-06-24,Delivered,UPI,Customer_20,55,Male,Bangalore,2021-01-29,Product_74,Sports,4463,45
482,74,4,17852,167,2022-12-19,Delivered,Wallet,Customer_167,44,Male,Mumbai,2021-07-09,Product_74,Sports,4463,45
313,44,4,9008,5,2022-10-12,Delivered,Credit Card,Customer_5,38,Female,Delhi,2021-05-04,Product_44,Sports,2252,30
219,44,1,2252,179,2022-10-31,Processing,Credit Card,Customer_179,56,Male,Bangalore,2021-06-09,Product_44,Sports,2252,30
240,44,1,2252,166,2022-01-23,Delivered,COD,Customer_166,25,Female,Chennai,2021-04-02,Product_44,Sports,2252,30
352,44,2,4504,166,2022-06-24,Cancelled,COD,Customer_166,25,Female,Chennai,2021-04-02,Product_44,Sports,2252,30
68,44,3,6756,38,2022-07-12,Delivered,Credit Card,Customer_38,35,Male,Chennai,2021-02-27,Product_44,Sports,2252,30
329,44,4,9008,115,2023-03-11,Delivered,Wallet,Customer_115,52,Male,Mumbai,2021-07-05,Product_44,Sports,2252,30
171,44,2,4504,169,2023-01-30,Processing,COD,Customer_169,54,Male,Delhi,2021-04-23,Product_44,Sports,2252,30
344,44,3,6756,75,2022-09-28,Delivered,UPI,Customer_75,41,Female,Mumbai,2021-06-26,Product_44,Sports,2252,30
189,44,1,2252,152,2022-10-11,Delivered,UPI,Customer_152,37,Female,Bangalore,2021-05-06,Product_44,Sports,2252,30
203,44,1,2252,49,2022-02-09,Delivered,Wallet,Customer_49,52,Female,Delhi,2021-07-11,Product_44,Sports,2252,30
319,44,2,4504,99,2023-01-16,Delivered,COD,Customer_99,45,Male,Mumbai,2021-02-26,Product_44,Sports,2252,30
446,62,2,9288,83,2023-04-23,Delivered,Credit Card,Customer_83,24,Female,Mumbai,2021-01-28,Product_62,Books,4644,82
29,62,3,13932,89,2022-08-15,Returned,COD,Customer_89,28,Female,Bangalore,2021-04-27,Product_62,Books,4644,82
179,62,2,9288,135,2022-09-08,Returned,Wallet,Customer_135,47,Female,Bangalore,2021-03-27,Product_62,Books,4644,82
88,62,1,4644,180,2022-11-15,Delivered,UPI,Customer_180,19,Female,Delhi,2021-06-22,Product_62,Books,4644,82
92,62,2,9288,136,2022-03-03,Delivered,UPI,Customer_136,54,Female,Mumbai,2021-05-25,Product_62,Books,4644,82
410,62,3,13932,190,2023-03-24,Delivered,Credit Card,Customer_190,50,Male,Chennai,2021-05-26,Product_62,Books,4644,82
226,62,2,9288,49,2022-06-19,Processing,UPI,Customer_49,52,Female,Delhi,2021-07-11,Product_62,Books,4644,82
22,90,3,13890,123,2022-09-08,Delivered,Wallet,Customer_123,56,Male,Delhi,2021-06-27,Product_90,Electronics,4630,196
223,90,4,18520,32,2022-02-14,Delivered,Credit Card,Customer_32,20,Male,Bangalore,2021-03-31,Product_90,Electronics,4630,196
37,90,2,9260,179,2023-04-22,Delivered,Wallet,Customer_179,56,Male,Bangalore,2021-06-09,Product_90,Electronics,4630,196
498,90,3,13890,183,2022-03-31,Cancelled,Wallet,Customer_183,34,Male,Delhi,2021-05-29,Product_90,Electronics,4630,196
488,90,1,4630,159,2023-02-18,Processing,UPI,Customer_159,18,Male,Chennai,2021-07-19,Product_90,Electronics,4630,196
209,90,2,9260,148,2022-10-16,Delivered,UPI,Customer_148,59,Male,Mumbai,2021-04-01,Product_90,Electronics,4630,196
230,90,1,4630,168,2023-02-26,Delivered,Wallet,Customer_168,26,Female,Delhi,2021-07-10,Product_90,Electronics,4630,196
164,90,2,9260,175,2022-11-28,Delivered,UPI,Customer_175,49,Male,Mumbai,2021-05-14,Product_90,Electronics,4630,196
261,90,1,4630,8,2022-06-04,Delivered,UPI,Customer_8,40,Female,Bangalore,2021-07-08,Product_90,Electronics,4630,196
310,90,1,4630,119,2022-09-27,Delivered,UPI,Customer_119,18,Female,Mumbai,2021-05-21,Product_90,Electronics,4630,196
482,90,2,9260,167,2022-12-19,Delivered,Wallet,Customer_167,44,Male,Mumbai,2021-07-09,Product_90,Electronics,4630,196
220,6,4,1828,123,2022-06-18,Delivered,Wallet,Customer_123,56,Male,Delhi,2021-06-27,Product_6,Electronics,457,142
28,6,2,914,42,2022-04-06,Delivered,COD,Customer_42,26,Male,Delhi,2021-04-30,Product_6,Electronics,457,142
423,6,4,1828,39,2023-03-31,Delivered,Credit Card,Customer_39,21,Female,Chennai,2021-04-24,Product_6,Electronics,457,142
173,6,4,1828,63,2022-08-14,Processing,UPI,Customer_63,27,Female,Delhi,2021-04-09,Product_6,Electronics,457,142
162,6,1,457,143,2023-02-13,Processing,Credit Card,Customer_143,49,Female,Chennai,2021-01-19,Product_6,Electronics,457,142
44,6,1,457,153,2022-08-24,Delivered,UPI,Customer_153,47,Male,Mumbai,2021-07-14,Product_6,Electronics,457,142
378,6,2,914,46,2023-01-15,Returned,Wallet,Customer_46,45,Female,Bangalore,2021-05-18,Product_6,Electronics,457,142
360,6,4,1828,117,2023-01-17,Delivered,COD,Customer_117,31,Female,Delhi,2021-01-07,Product_6,Electronics,457,142
176,6,4,1828,75,2023-04-08,Cancelled,Wallet,Customer_75,41,Female,Mumbai,2021-06-26,Product_6,Electronics,457,142
205,6,3,1371,81,2022-02-09,Delivered,COD,Customer_81,18,Female,Chennai,2021-01-09,Product_6,Electronics,457,142
213,6,3,1371,189,2022-12-02,Delivered,Wallet,Customer_189,49,Female,Chennai,2021-07-04,Product_6,Electronics,457,142
287,6,4,1828,176,2022-02-06,Delivered,Wallet,Customer_176,41,Female,Chennai,2021-02-27,Product_6,Electronics,457,142
293,6,2,914,85,2023-04-29,Delivered,Credit Card,Customer_85,41,Male,Chennai,2021-02-21,Product_6,Electronics,457,142
277,53,4,6240,78,2023-03-31,Delivered,Wallet,Customer_78,58,Female,Chennai,2021-07-08,Product_53,Electronics,1560,142
200,53,4,6240,154,2022-07-05,Delivered,UPI,Customer_154,28,Female,Delhi,2021-06-22,Product_53,Electronics,1560,142
63,53,2,3120,157,2022-05-26,Processing,Credit Card,Customer_157,56,Male,Chennai,2021-02-27,Product_53,Electronics,1560,142
282,53,4,6240,196,2022-11-15,Delivered,Credit Card,Customer_196,23,Female,Chennai,2021-01-01,Product_53,Electronics,1560,142
86,53,2,3120,47,2022-10-22,Delivered,Credit Card,Customer_47,24,Male,Chennai,2021-04-11,Product_53,Electronics,1560,142
468,53,2,3120,26,2023-01-12,Returned,UPI,Customer_26,42,Female,Delhi,2021-02-04,Product_53,Electronics,1560,142
343,53,1,1560,37,2022-02-08,Delivered,Wallet,Customer_37,56,Female,Mumbai,2021-07-15,Product_53,Electronics,1560,142
137,53,4,6240,92,2022-05-25,Delivered,COD,Customer_92,52,Female,Chennai,2021-05-20,Product_53,Electronics,1560,142
142,53,3,4680,29,2023-05-01,Delivered,UPI,Customer_29,45,Male,Mumbai,2021-01-08,Product_53,Electronics,1560,142
448,53,3,4680,149,2022-12-04,Cancelled,COD,Customer_149,23,Female,Delhi,2021-03-31,Product_53,Electronics,1560,142
190,53,4,6240,25,2023-03-29,Delivered,COD,Customer_25,39,Male,Bangalore,2021-05-10,Product_53,Electronics,1560,142
449,53,1,1560,81,2023-01-01,Cancelled,Credit Card,Customer_81,18,Female,Chennai,2021-01-09,Product_53,Electronics,1560,142
248,53,2,3120,103,2023-02-19,Delivered,Credit Card,Customer_103,29,Female,Chennai,2021-02-11,Product_53,Electronics,1560,142
24,72,2,1740,154,2022-09-26,Cancelled,COD,Customer_154,28,Female,Delhi,2021-06-22,Product_72,Home,870,90
33,72,1,870,39,2023-05-15,Delivered,Credit Card,Customer_39,21,Female,Chennai,2021-04-24,Product_72,Home,870,90
123,72,1,870,104,2022-08-03,Delivered,Credit Card,Customer_104,51,Female,Delhi,2021-07-05,Product_72,Home,870,90
462,72,3,2610,32,2022-08-02,Returned,Wallet,Customer_32,20,Male,Bangalore,2021-03-31,Product_72,Home,870,90
221,72,2,1740,184,2022-09-26,Delivered,UPI,Customer_184,19,Male,Chennai,2021-03-21,Product_72,Home,870,90
96,72,2,1740,68,2022-07-18,Delivered,Credit Card,Customer_68,25,Female,Bangalore,2021-03-03,Product_72,Home,870,90
99,72,3,2610,130,2022-02-28,Delivered,UPI,Customer_130,30,Female,Mumbai,2021-06-15,Product_72,Home,870,90
476,72,1,870,115,2022-05-28,Delivered,UPI,Customer_115,52,Male,Mumbai,2021-07-05,Product_72,Home,870,90
184,72,2,1740,171,2023-03-30,Cancelled,Credit Card,Customer_171,59,Male,Bangalore,2021-02-25,Product_72,Home,870,90
343,72,1,870,37,2022-02-08,Delivered,Wallet,Customer_37,56,Female,Mumbai,2021-07-15,Product_72,Home,870,90
384,72,3,2610,51,2022-11-16,Delivered,Credit Card,Customer_51,34,Male,Bangalore,2021-04-09,Product_72,Home,870,90
389,72,3,2610,29,2022-10-01,Delivered,UPI,Customer_29,45,Male,Mumbai,2021-01-08,Product_72,Home,870,90
359,72,2,1740,87,2022-12-03,Delivered,UPI,Customer_87,25,Female,Bangalore,2021-04-21,Product_72,Home,870,90
430,72,3,2610,98,2022-06-15,Delivered,UPI,Customer_98,58,Male,Bangalore,2021-05-24,Product_72,Home,870,90
434,72,1,870,44,2022-08-02,Processing,COD,Customer_44,19,Male,Bangalore,2021-01-21,Product_72,Home,870,90
170,88,2,9546,154,2022-09-18,Delivered,Credit Card,Customer_154,28,Female,Delhi,2021-06-22,Product_88,Sports,4773,163
29,88,1,4773,89,2022-08-15,Returned,COD,Customer_89,28,Female,Bangalore,2021-04-27,Product_88,Sports,4773,163
223,88,1,4773,32,2022-02-14,Delivered,Credit Card,Customer_32,20,Male,Bangalore,2021-03-31,Product_88,Sports,4773,163
165,88,1,4773,53,2022-06-19,Delivered,UPI,Customer_53,57,Female,Delhi,2021-04-06,Product_88,Sports,4773,163
366,88,4,19092,134,2022-10-30,Delivered,COD,Customer_134,21,Female,Chennai,2021-03-06,Product_88,Sports,4773,163
361,88,3,14319,106,2022-08-24,Delivered,UPI,Customer_106,40,Male,Delhi,2021-05-22,Product_88,Sports,4773,163
412,33,3,3345,154,2022-06-30,Delivered,Credit Card,Customer_154,28,Female,Delhi,2021-06-22,Product_33,Sports,1115,193
397,33,4,4460,39,2023-04-18,Delivered,Wallet,Customer_39,21,Female,Chennai,2021-04-24,Product_33,Sports,1115,193
91,33,4,4460,157,2022-01-11,Delivered,COD,Customer_157,56,Male,Chennai,2021-02-27,Product_33,Sports,1115,193
406,33,1,1115,33,2023-05-15,Delivered,UPI,Customer_33,54,Female,Mumbai,2021-06-11,Product_33,Sports,1115,193
209,33,1,1115,148,2022-10-16,Delivered,UPI,Customer_148,59,Male,Mumbai,2021-04-01,Product_33,Sports,1115,193
402,33,2,2230,152,2022-03-20,Delivered,Wallet,Customer_152,37,Female,Bangalore,2021-05-06,Product_33,Sports,1115,193
229,33,3,3345,144,2022-06-04,Delivered,COD,Customer_144,24,Male,Bangalore,2021-07-08,Product_33,Sports,1115,193
243,95,3,7746,132,2022-06-09,Delivered,Wallet,Customer_132,56,Female,Mumbai,2021-05-16,Product_95,Sports,2582,120
462,95,2,5164,32,2022-08-02,Returned,Wallet,Customer_32,20,Male,Bangalore,2021-03-31,Product_95,Sports,2582,120
466,95,1,2582,145,2023-02-05,Delivered,UPI,Customer_145,39,Female,Mumbai,2021-04-18,Product_95,Sports,2582,120
317,95,3,7746,53,2022-08-15,Returned,COD,Customer_53,57,Female,Delhi,2021-04-06,Product_95,Sports,2582,120
63,95,3,7746,157,2022-05-26,Processing,Credit Card,Customer_157,56,Male,Chennai,2021-02-27,Product_95,Sports,2582,120
65,95,4,10328,155,2022-10-20,Delivered,Credit Card,Customer_155,45,Male,Delhi,2021-05-21,Product_95,Sports,2582,120
235,95,1,2582,115,2022-02-14,Returned,Wallet,Customer_115,52,Male,Mumbai,2021-07-05,Product_95,Sports,2582,120
135,95,4,10328,127,2022-12-04,Delivered,Wallet,Customer_127,32,Female,Chennai,2021-01-05,Product_95,Sports,2582,120
269,95,4,10328,51,2023-03-24,Cancelled,Credit Card,Customer_51,34,Male,Bangalore,2021-04-09,Product_95,Sports,2582,120
154,95,4,10328,182,2022-04-15,Returned,Credit Card,Customer_182,54,Female,Bangalore,2021-02-16,Product_95,Sports,2582,120
158,95,1,2582,182,2023-04-21,Delivered,COD,Customer_182,54,Female,Bangalore,2021-02-16,Product_95,Sports,2582,120
176,95,2,5164,75,2023-04-08,Cancelled,Wallet,Customer_75,41,Female,Mumbai,2021-06-26,Product_95,Sports,2582,120
354,95,2,5164,17,2022-03-25,Returned,Credit Card,Customer_17,19,Female,Bangalore,2021-03-15,Product_95,Sports,2582,120
229,95,2,5164,144,2022-06-04,Delivered,COD,Customer_144,24,Male,Bangalore,2021-07-08,Product_95,Sports,2582,120
305,95,3,7746,197,2022-01-22,Delivered,Wallet,Customer_197,49,Female,Chennai,2021-04-27,Product_95,Sports,2582,120
457,95,1,2582,59,2022-10-16,Delivered,COD,Customer_59,46,Female,Mumbai,2021-04-23,Product_95,Sports,2582,120
243,4,2,5766,132,2022-06-09,Delivered,Wallet,Customer_132,56,Female,Mumbai,2021-05-16,Product_4,Clothing,2883,60
33,4,3,8649,39,2023-05-15,Delivered,Credit Card,Customer_39,21,Female,Chennai,2021-04-24,Product_4,Clothing,2883,60
48,4,4,11532,104,2023-02-18,Delivered,Wallet,Customer_104,51,Female,Delhi,2021-07-05,Product_4,Clothing,2883,60
45,4,3,8649,145,2022-08-27,Delivered,COD,Customer_145,39,Female,Mumbai,2021-04-18,Product_4,Clothing,2883,60
407,4,2,5766,36,2022-07-18,Processing,Credit Card,Customer_36,26,Female,Chennai,2021-05-15,Product_4,Clothing,2883,60
280,4,1,2883,46,2022-08-12,Returned,Wallet,Customer_46,45,Female,Bangalore,2021-05-18,Product_4,Clothing,2883,60
382,4,3,8649,107,2023-03-21,Delivered,Credit Card,Customer_107,41,Female,Mumbai,2021-05-02,Product_4,Clothing,2883,60
